user_id,profile_id,profile_label,n_posts,w0,w1,w2,gt_w0,gt_w1,gt_w2,assignment_type,topic_distribution,empirical_topic_distribution
user_0548,copyright_heavy,Mostly AI copyright / theft concerns,100,0.27657620700903246,0.5050616216207167,0.21836217137025082,0.12,0.78,0.1,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.12, ""ai_copyright_theft"": 0.78, ""ai_mass_surveillance"": 0.1}"
user_0549,surveillance_heavy,Mostly AI mass surveillance,100,0.2668509967349637,0.18289466966410356,0.5502543336009328,0.1,0.11,0.79,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.11, ""ai_mass_surveillance"": 0.79}"
user_0550,balanced,Even across all topics,100,0.3720453265864095,0.28750488057825474,0.34044979283533583,0.3,0.33,0.37,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.3, ""ai_copyright_theft"": 0.33, ""ai_mass_surveillance"": 0.37}"
user_0551,coding_copyright,Split: coding + copyright,100,0.4034639011760057,0.3737250983565626,0.22281100046743177,0.36,0.51,0.13,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.36, ""ai_copyright_theft"": 0.51, ""ai_mass_surveillance"": 0.13}"
user_0552,coding_surveillance,Split: coding + surveillance,100,0.41450055944521463,0.18119244224872869,0.4043069983060567,0.38,0.11,0.51,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.38, ""ai_copyright_theft"": 0.11, ""ai_mass_surveillance"": 0.51}"
user_0553,copyright_surveillance,Split: copyright + surveillance,100,0.2823519231333378,0.307779482638263,0.4098685942283991,0.13,0.37,0.5,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.13, ""ai_copyright_theft"": 0.37, ""ai_mass_surveillance"": 0.5}"
user_0554,coding_heavy,Mostly AI coding innovations,100,0.6360116730805491,0.16420827099301788,0.19978005592643305,0.8,0.08,0.12,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.12}"
user_0555,copyright_heavy,Mostly AI copyright / theft concerns,100,0.287134860868798,0.5001297572373072,0.2127353818938947,0.14,0.77,0.09,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.14, ""ai_copyright_theft"": 0.77, ""ai_mass_surveillance"": 0.09}"
user_0556,surveillance_heavy,Mostly AI mass surveillance,100,0.28269510578627155,0.17309173473354805,0.5442131594801803,0.13,0.09,0.78,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.13, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.78}"
user_0557,balanced,Even across all topics,100,0.38264075001613224,0.2681421860621972,0.3492170639216706,0.32,0.29,0.39,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.32, ""ai_copyright_theft"": 0.29, ""ai_mass_surveillance"": 0.39}"
user_0558,coding_copyright,Split: coding + copyright,100,0.41398578546581405,0.38322406410580107,0.20279015042838477,0.38,0.53,0.09,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.38, ""ai_copyright_theft"": 0.53, ""ai_mass_surveillance"": 0.09}"
user_0559,coding_surveillance,Split: coding + surveillance,100,0.4408420397396928,0.19050902648917703,0.3686489337711301,0.43,0.13,0.44,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.43, ""ai_copyright_theft"": 0.13, ""ai_mass_surveillance"": 0.44}"
user_0560,copyright_surveillance,Split: copyright + surveillance,100,0.27695615923192385,0.3559430435833534,0.36710079718472277,0.12,0.47,0.41,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.12, ""ai_copyright_theft"": 0.47, ""ai_mass_surveillance"": 0.41}"
user_0561,coding_heavy,Mostly AI coding innovations,100,0.6148821088376989,0.17888227647071953,0.20623561469158158,0.76,0.11,0.13,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.76, ""ai_copyright_theft"": 0.11, ""ai_mass_surveillance"": 0.13}"
user_0562,copyright_heavy,Mostly AI copyright / theft concerns,100,0.27126623877085204,0.5195532455896282,0.20918051563951978,0.11,0.81,0.08,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.11, ""ai_copyright_theft"": 0.81, ""ai_mass_surveillance"": 0.08}"
user_0563,surveillance_heavy,Mostly AI mass surveillance,100,0.24580722815534697,0.16389673816562644,0.5902960336790266,0.06,0.07,0.87,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.06, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.87}"
user_0564,balanced,Even across all topics,100,0.39315037778262146,0.28245142852231847,0.3243981936950602,0.34,0.32,0.34,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.34, ""ai_copyright_theft"": 0.32, ""ai_mass_surveillance"": 0.34}"
user_0565,coding_copyright,Split: coding + copyright,100,0.42459346541885595,0.3590510928788609,0.21635544170228319,0.4,0.48,0.12,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.4, ""ai_copyright_theft"": 0.48, ""ai_mass_surveillance"": 0.12}"
user_0566,coding_surveillance,Split: coding + surveillance,100,0.41974924506679984,0.1907522018342306,0.3894985530989696,0.39,0.13,0.48,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.39, ""ai_copyright_theft"": 0.13, ""ai_mass_surveillance"": 0.48}"
user_0567,copyright_surveillance,Split: copyright + surveillance,100,0.2610997936572968,0.3705562552247915,0.3683439511179116,0.09,0.5,0.41,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.09, ""ai_copyright_theft"": 0.5, ""ai_mass_surveillance"": 0.41}"
user_0568,coding_heavy,Mostly AI coding innovations,100,0.6465090443237194,0.1833277901640218,0.17016316551225882,0.82,0.12,0.06,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.82, ""ai_copyright_theft"": 0.12, ""ai_mass_surveillance"": 0.06}"
user_0569,copyright_heavy,Mostly AI copyright / theft concerns,100,0.27130300834080917,0.5051224154569801,0.22357457620221077,0.11,0.78,0.11,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.11, ""ai_copyright_theft"": 0.78, ""ai_mass_surveillance"": 0.11}"
user_0570,surveillance_heavy,Mostly AI mass surveillance,100,0.26161456763669766,0.16852463336771892,0.5698607989955834,0.09,0.08,0.83,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.09, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.83}"
user_0571,balanced,Even across all topics,100,0.4036600055491107,0.29676067098243974,0.2995793234684496,0.36,0.35,0.29,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.36, ""ai_copyright_theft"": 0.35, ""ai_mass_surveillance"": 0.29}"
user_0572,coding_copyright,Split: coding + copyright,100,0.4457597992316634,0.32994625726851123,0.22429394349982537,0.44,0.42,0.14,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.44, ""ai_copyright_theft"": 0.42, ""ai_mass_surveillance"": 0.14}"
user_0573,coding_surveillance,Split: coding + surveillance,100,0.46202063007581945,0.15659391416794466,0.38138545575623584,0.47,0.06,0.47,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.47, ""ai_copyright_theft"": 0.06, ""ai_mass_surveillance"": 0.47}"
user_0574,copyright_surveillance,Split: copyright + surveillance,100,0.27165844751706236,0.365624390841382,0.3627171616415556,0.11,0.49,0.4,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.11, ""ai_copyright_theft"": 0.49, ""ai_mass_surveillance"": 0.4}"
user_0575,coding_heavy,Mostly AI coding innovations,100,0.651843525608538,0.159215612773345,0.188940861618117,0.83,0.07,0.1,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.83, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.1}"
user_0576,copyright_heavy,Mostly AI copyright / theft concerns,100,0.2818494056772557,0.5050008277844533,0.21314976653829093,0.13,0.78,0.09,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.13, ""ai_copyright_theft"": 0.78, ""ai_mass_surveillance"": 0.09}"
user_0577,surveillance_heavy,Mostly AI mass surveillance,100,0.2721732214964632,0.16359276898430947,0.5642340095192274,0.11,0.07,0.82,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.11, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.82}"
user_0578,balanced,Even across all topics,100,0.37206983963304735,0.27788432715648936,0.35004583321046323,0.3,0.31,0.39,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.3, ""ai_copyright_theft"": 0.31, ""ai_mass_surveillance"": 0.39}"
user_0579,coding_copyright,Split: coding + copyright,100,0.45104525442320575,0.32507518672136504,0.22387955885542915,0.45,0.41,0.14,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.41, ""ai_mass_surveillance"": 0.14}"
user_0580,coding_surveillance,Split: coding + surveillance,100,0.41976150159011905,0.18594192512334792,0.39429657328653306,0.39,0.12,0.49,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.39, ""ai_copyright_theft"": 0.12, ""ai_mass_surveillance"": 0.49}"
user_0581,copyright_surveillance,Split: copyright + surveillance,100,0.2822293579001471,0.35588224974708976,0.3618883923527632,0.13,0.47,0.4,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.13, ""ai_copyright_theft"": 0.47, ""ai_mass_surveillance"": 0.4}"
user_0582,coding_heavy,Mostly AI coding innovations,100,0.6518190125618999,0.16883616619511033,0.1793448212429898,0.83,0.09,0.08,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.83, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.08}"
user_0583,copyright_heavy,Mostly AI copyright / theft concerns,100,0.23425579590673665,0.5584610161305336,0.2072831879627298,0.04,0.89,0.07,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.04, ""ai_copyright_theft"": 0.89, ""ai_mass_surveillance"": 0.07}"
user_0584,surveillance_heavy,Mostly AI mass surveillance,100,0.2616635937299739,0.1492835265241882,0.5890528797458379,0.09,0.04,0.87,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.09, ""ai_copyright_theft"": 0.04, ""ai_mass_surveillance"": 0.87}"
user_0585,balanced,Even across all topics,100,0.4142431724555144,0.2822082531772649,0.30354857436722077,0.38,0.32,0.3,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.38, ""ai_copyright_theft"": 0.32, ""ai_mass_surveillance"": 0.3}"
user_0586,coding_copyright,Split: coding + copyright,100,0.4351398627553024,0.35892950520633415,0.20593063203836345,0.42,0.48,0.1,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.42, ""ai_copyright_theft"": 0.48, ""ai_mass_surveillance"": 0.1}"
user_0587,coding_surveillance,Split: coding + surveillance,100,0.4198105276833953,0.1667008182798172,0.4134886540367874,0.39,0.08,0.53,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.39, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.53}"
user_0588,copyright_surveillance,Split: copyright + surveillance,100,0.2558633645590308,0.3561862189284069,0.38795041651256235,0.08,0.47,0.45,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.08, ""ai_copyright_theft"": 0.47, ""ai_mass_surveillance"": 0.45}"
user_0589,coding_heavy,Mostly AI coding innovations,100,0.6096334232161138,0.16932251688521754,0.2210440598986688,0.75,0.09,0.16,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.75, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.16}"
user_0590,copyright_heavy,Mostly AI copyright / theft concerns,100,0.2924325725836595,0.4904484099792785,0.217119017437062,0.15,0.75,0.1,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.15, ""ai_copyright_theft"": 0.75, ""ai_mass_surveillance"": 0.1}"
user_0591,surveillance_heavy,Mostly AI mass surveillance,100,0.26690002282823994,0.16365356282057283,0.5694464143511873,0.1,0.07,0.83,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.83}"
user_0592,balanced,Even across all topics,100,0.3983868068808874,0.2968214648187031,0.3047917283004095,0.35,0.35,0.3,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.35, ""ai_copyright_theft"": 0.35, ""ai_mass_surveillance"": 0.3}"
user_0593,coding_copyright,Split: coding + copyright,100,0.4457352861850253,0.33956681069027655,0.21469790312469827,0.44,0.44,0.12,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.44, ""ai_copyright_theft"": 0.44, ""ai_mass_surveillance"": 0.12}"
user_0594,coding_surveillance,Split: coding + surveillance,100,0.41978601463675697,0.17632137170158255,0.4038926136616604,0.39,0.1,0.51,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.39, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.51}"
user_0595,copyright_surveillance,Split: copyright + surveillance,100,0.2928247813298699,0.3365195552310325,0.3706556634390977,0.15,0.43,0.42,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.15, ""ai_copyright_theft"": 0.43, ""ai_mass_surveillance"": 0.42}"
user_0596,coding_heavy,Mostly AI coding innovations,100,0.6042621723613381,0.20786552440854233,0.1878723032301197,0.74,0.17,0.09,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.74, ""ai_copyright_theft"": 0.17, ""ai_mass_surveillance"": 0.09}"
user_0597,copyright_heavy,Mostly AI copyright / theft concerns,100,0.25542212971954414,0.5293561805201838,0.21522168976027217,0.08,0.83,0.09,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.08, ""ai_copyright_theft"": 0.83, ""ai_mass_surveillance"": 0.09}"
user_0598,surveillance_heavy,Mostly AI mass surveillance,100,0.26690002282823994,0.1636535628205728,0.5694464143511873,0.1,0.07,0.83,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.83}"
user_0599,balanced,Even across all topics,100,0.37730626873131345,0.2922543634528741,0.33043936781581246,0.31,0.34,0.35,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.31, ""ai_copyright_theft"": 0.34, ""ai_mass_surveillance"": 0.35}"
user_0600,coding_copyright,Split: coding + copyright,100,0.4034639011760056,0.37372509835656254,0.22281100046743177,0.36,0.51,0.13,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.36, ""ai_copyright_theft"": 0.51, ""ai_mass_surveillance"": 0.13}"
user_0601,coding_surveillance,Split: coding + surveillance,100,0.4831256812720315,0.15154046211200842,0.36533385661596013,0.51,0.05,0.44,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.51, ""ai_copyright_theft"": 0.05, ""ai_mass_surveillance"": 0.44}"
user_0602,copyright_surveillance,Split: copyright + surveillance,100,0.255887877605669,0.3465656655066416,0.39754645688768947,0.08,0.45,0.47,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.08, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.47}"
user_0603,coding_heavy,Mostly AI coding innovations,100,0.6360116730805491,0.16420827099301788,0.19978005592643305,0.8,0.08,0.12,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.12}"
user_0604,copyright_heavy,Mostly AI copyright / theft concerns,100,0.29245708563029765,0.48082785655751303,0.22671505781218934,0.15,0.73,0.12,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.15, ""ai_copyright_theft"": 0.73, ""ai_mass_surveillance"": 0.12}"
user_0605,surveillance_heavy,Mostly AI mass surveillance,100,0.25630459939851713,0.18301625733663032,0.5606791432648525,0.08,0.11,0.81,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.08, ""ai_copyright_theft"": 0.11, ""ai_mass_surveillance"": 0.81}"
user_0606,balanced,Even across all topics,100,0.3720208135397712,0.29712543400002006,0.33085375246020876,0.3,0.35,0.35,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.3, ""ai_copyright_theft"": 0.35, ""ai_mass_surveillance"": 0.35}"
